id,conference,year,code_link,correct,is_public,platform,note
WangALZKLSWL24,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2024,https://github.com/dqwang122/RLHEX,TRUE,TRUE,GitHub,
LiuLGL25,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2025,https://github.com/xufliu/3DGraphX,FALSE,TRUE,GitHub,
Dang0XBSCGSCM23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/TingDang90/CNDP,FALSE,TRUE,GitHub,
ZhangKAC20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,https://github.com/muhanzhang/HAP,FALSE,TRUE,GitHub,
MaCF0SZ022,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,N/A,TRUE,FALSE,N/A,
YangSX0SS21,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2021,https://github.com/ycq091044/MTC,TRUE,TRUE,GitHub,
RahmanP23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,N/A,FALSE,FALSE,N/A,
LiuPHSJS20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,https://github.com/HKUST-KnowComp/NeuralSubgraphCounting,TRUE,TRUE,GitHub,
BagherianGBNYM21,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2021,https://github.com/dbagherian/neural-sys-id,TRUE,TRUE,GitHub,
QinDZY23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/zhenqincn/FedAPEN,TRUE,TRUE,GitHub,
WangKNSNCVV022,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/interpretml/gam-changer,TRUE,TRUE,GitHub,
Wen0YCSY25,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2025,https://github.com/uqhwen2/MACAL,TRUE,TRUE,GitHub,
RahmanP22,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/umbc-sanjaylab/FISA_KDD22,TRUE,TRUE,GitHub,
YangZCCHLLQWZ23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/chenyang223/Fragility-index.git,TRUE,TRUE,GitHub,
HeWLZ20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,https://github.com/non-name-2020/AMANet,TRUE,TRUE,GitHub,
JanakarajanBM22,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/PaccMann/fdsa,TRUE,TRUE,GitHub,
RahmanRMC24,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2024,https://github.com/ahsanur-research/FPCE,TRUE,TRUE,GitHub,
XueZDDXZC20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,N/A,FALSE,FALSE,N/A,
TecJMD24,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2024,https://github.com/NSAPH-Projects/tresnet,TRUE,TRUE,GitHub,
YinLC022,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/yinchangchang/DAC,TRUE,TRUE,GitHub,
Adiga0HPPVLM21,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2021,N/A,FALSE,FALSE,N/A,
HarrisonACRVMA23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/NSSAC/cascade_analytics_public,TRUE,TRUE,GitHub,
JovanMMTCW23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/ferdianjovan/Multihead-Dual-Convolutional-Self-Attention,FALSE,TRUE,GitHub,
LinTGS22,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/sklin93/ReBraiD,FALSE,TRUE,GitHub,
ElhamodKMUBDBBM23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/elhamod/phylonn,TRUE,TRUE,GitHub,
HaoX0H021,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2021,https://github.com/KYHKL-Q/Hierarchical-RL,FALSE,TRUE,GitHub,
SuoCZZ20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,N/A,TRUE,FALSE,N/A,
ZangW20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,https://github.com/calvin-zcx/moflow,TRUE,TRUE,GitHub,
Chen0YFMY22,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,N/A,TRUE,FALSE,N/A,
ZhangZCBL23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/imJiawen/Warpformer,TRUE,TRUE,GitHub,
WangZTY23,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2023,https://github.com/LARS-research/3D-PGT,TRUE,TRUE,GitHub,
LeiAQS20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,N/A,TRUE,FALSE,N/A,
MadhyasthaLSBVB20,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2020,https://neurodata.io/sporf,TRUE,TRUE,GitHub,
LiuYYWGW022,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,N/A,TRUE,FALSE,N/A,
WuCVMY22,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2022,https://github.com/Rose-STL-Lab/Hierarchical-Neural-Processes,TRUE,TRUE,GitHub,
ChenLFW25,KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining),2025,N/A,TRUE,FALSE,N/A,
tartarus:_a_benchmarking_platform_for_realistic_an,NeurIPS (Neural Information Processing Systems),2023,https://zenodo.org/records/8072249,FALSE,TRUE,Zenodo,
generative_modeling_of_molecular_dynamics_trajecto,NeurIPS (Neural Information Processing Systems),2024,https://github.com/bjing2016/mdgen,TRUE,TRUE,GitHub,
humus-net:_hybrid_unrolled_multi-scale_network_arc,NeurIPS (Neural Information Processing Systems),2022,https://github.com/MathFLDS/HUMUS-Net,TRUE,TRUE,GitHub,
approximating_mutual_information_of_high-dimension,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ggdna/latent-mutual-information,FALSE,TRUE,GitHub,
gflownet_assisted_biological_sequence_editing,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
cross-linked_unified_embedding_for_cross-modality_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/gao-lab/GLUE,TRUE,TRUE,GitHub,
units:_a_unified_multi-task_time_series_model,NeurIPS (Neural Information Processing Systems),2024,https://github.com/mims-harvard/UniTS,TRUE,TRUE,GitHub,
covariance-adaptive_best_arm_identification,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
representation_learning_for_integrating_multi-doma,NeurIPS (Neural Information Processing Systems),2020,https://github.com/ychen178/RL_MultiDomain_ITR,FALSE,TRUE,GitHub,
dynamic_covid_risk_assessment_accounting_for_commu,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
gpu-accelerated_primal_learning_for_extremely_fast,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
opensrh:_optimizing_brain_tumor_surgery_using_intr,NeurIPS (Neural Information Processing Systems),2022,https://github.com/MLNeurosurg/opensrh,FALSE,TRUE,GitHub,
asep:_benchmarking_deep_learning_methods_for_antib,NeurIPS (Neural Information Processing Systems),2024,https://github.com/biochunan/AsEP-dataset,TRUE,TRUE,GitHub,
uncertainty_quantification_for_inferring_hawkes_ne,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
rppg-toolbox:_deep_remote_ppg_toolbox,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ubicomplab/rPPG-Toolbox,TRUE,TRUE,GitHub,
explaining_latent_representations_with_a_corpus_of,NeurIPS (Neural Information Processing Systems),2021,https://github.com/JonathanCrabbe/Simplex,TRUE,TRUE,GitHub,
neural_network_reparametrization_for_accelerated_o,NeurIPS (Neural Information Processing Systems),2024,https://github.com/nimadehmamy/coarse_graining_reparam,TRUE,TRUE,GitHub,
massspecgym:_a_benchmark_for_the_discovery_and_ide,NeurIPS (Neural Information Processing Systems),2024,https://github.com/pluskal-lab/MassSpecGym,FALSE,TRUE,GitHub,
csdi:_conditional_score-based_diffusion_models_for,NeurIPS (Neural Information Processing Systems),2021,https://github.com/ermongroup/CSDI,FALSE,TRUE,GitHub,
fourier-transform-based_attribution_priors_improve,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
online_reinforcement_learning_for_mixed_policy_sco,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
supervised_training_of_conditional_monge_maps,NeurIPS (Neural Information Processing Systems),2022,https://github.com/bunnech/condot,FALSE,TRUE,GitHub,
dewave:_discrete_encoding_of_eeg_waves_for_eeg_to_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/duanyiqun/dewave,FALSE,TRUE,GitHub,
mediq:_question-asking_llms_and_a_benchmark_for_re,NeurIPS (Neural Information Processing Systems),2024,https://github.com/stellalisy/mediQ,FALSE,TRUE,GitHub,
swift:_swin_4d_fmri_transformer,NeurIPS (Neural Information Processing Systems),2023,https://github.com/Transconnectome/SwiFT,TRUE,TRUE,GitHub,
integrating_deep_metric_learning_with_coreset_for_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/arvindmvepa/al-seg,TRUE,TRUE,GitHub,
identifiability_guarantees_for_causal_disentanglem,NeurIPS (Neural Information Processing Systems),2023,https://github.com/uhlerlab/discrepancy_vae,TRUE,TRUE,GitHub,
balancing_memorization_and_generalization_in_rnns_,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
proximal_causal_inference_with_text_data,NeurIPS (Neural Information Processing Systems),2024,https://github.com/jacobmchen/proximal_w_text,TRUE,TRUE,GitHub,
an_efficient_graph_generative_model_for_navigating,NeurIPS (Neural Information Processing Systems),2022,https://github.com/AtomwiseInc/cslvae,FALSE,TRUE,GitHub,
an_information-theoretic_quantification_of_the_con,NeurIPS (Neural Information Processing Systems),2023,https://github.com/mcelotto/Feature_Info_Transfer,TRUE,TRUE,GitHub,
interaction-grounded_learning_with_action-inclusiv,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
cs4ml:_a_general_framework_for_active_learning_wit,NeurIPS (Neural Information Processing Systems),2023,https://github.com/JMcardenas/CS4ML,FALSE,TRUE,GitHub,
reliable_off-policy_learning_for_dosage_combinatio,NeurIPS (Neural Information Processing Systems),2023,https://github.com/JSchweisthal/ReliableDosageCombi,TRUE,TRUE,GitHub,
parallel-mentoring_for_offline_model-based_optimiz,NeurIPS (Neural Information Processing Systems),2023,https://github.com/GGchen1997/parallel_mentoring,TRUE,TRUE,GitHub,
proteinnpt:_improving_protein_property_prediction_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/OATML-Markslab/ProteinNPT,TRUE,TRUE,GitHub,
gauche:_a_library_for_gaussian_processes_in_chemis,NeurIPS (Neural Information Processing Systems),2023,https://github.com/leojklarner/gauche,TRUE,TRUE,GitHub,
dabs_2.0:_improved_datasets_and_algorithms_for_uni,NeurIPS (Neural Information Processing Systems),2022,http://github.com/alextamkin/dabs,TRUE,TRUE,GitHub,
counterbalancing_learning_and_strategic_incentives,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
discovery_of_the_hidden_world_with_large_language_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/tmlr-group/CausalCOAT,FALSE,TRUE,GitHub,
conformal_pid_control_for_time_series_prediction,NeurIPS (Neural Information Processing Systems),2023,https://github.com/aangelopoulos/conformal-time-series,TRUE,TRUE,GitHub,
identification_and_estimation_of_the_bi-directiona,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
xmil:_insightful_explanations_for_multiple_instanc,NeurIPS (Neural Information Processing Systems),2024,https://github.com/bifold-pathomics/xMIL,FALSE,TRUE,GitHub,
human-in-the-loop_optimization_for_deep_stimulus_e,NeurIPS (Neural Information Processing Systems),2023,https://github.com/bionicvisionlab/2023-NeurIPS-HILO,TRUE,TRUE,GitHub,
learning_robust_hierarchical_patterns_of_human_bra,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
latent_exploration_for_reinforcement_learning,NeurIPS (Neural Information Processing Systems),2023,https://github.com/amathislab/lattice,TRUE,TRUE,GitHub,
bridging_model-based_optimization_and_generative_m,NeurIPS (Neural Information Processing Systems),2024,https://github.com/masa-ue/RLfinetuning_Diffusion_Bioseq,TRUE,TRUE,GitHub,
interpretable_multi-timescale_models_for_predictin,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
ultramedical:_building_specialized_generalists_in_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/TsinghuaC3I/UltraMedical,TRUE,TRUE,GitHub,
cross-care:_assessing_the_healthcare_implications_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/shan23chen/cross-care,FALSE,TRUE,GitHub,
learning_topology-agnostic_eeg_representations_wit,NeurIPS (Neural Information Processing Systems),2023,https://github.com/microsoft/PhysioPro/blob/main/docs/MMM.md,FALSE,TRUE,GitHub,
generalization_bounds_for_estimating_causal_effect,NeurIPS (Neural Information Processing Systems),2022,https://github.com/waxin/ADMIT,TRUE,TRUE,GitHub,
improving_policy-constrained_kidney_exchange_via_p,NeurIPS (Neural Information Processing Systems),2020,https://github.com/duncanmcelfresh/kpd-edge-query,TRUE,TRUE,GitHub,
a_probabilistic_state_space_model_for_joint_infere,NeurIPS (Neural Information Processing Systems),2021,https://github.com/schmidtjonathan/probabilistic-ssm,FALSE,TRUE,GitHub,
pulseimpute:_a_novel_benchmark_task_for_pulsative_,NeurIPS (Neural Information Processing Systems),2022,https://www.github.com/rehg-lab/pulseimpute,TRUE,TRUE,GitHub,
"efficient_coding,_channel_capacity,_and_the_emerge",NeurIPS (Neural Information Processing Systems),2022,https://github.com/pearsonlab/efficientcoding,TRUE,TRUE,GitHub,
rvd:_a_handheld_device-based_fundus_video_dataset_,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
causal-bald:_deep_bayesian_active_learning_of_outc,NeurIPS (Neural Information Processing Systems),2021,https://github.com/anndvision/causal-bald,TRUE,TRUE,GitHub,
et-flow:_equivariant_flow-matching_for_molecular_c,NeurIPS (Neural Information Processing Systems),2024,https://github.com/shenoynikhil/ETFlow,FALSE,TRUE,GitHub,
identifying_causal-effect_inference_failure_with_u,NeurIPS (Neural Information Processing Systems),2020,https://github.com/OATML/ucate,TRUE,TRUE,GitHub,
brainbits:_how_much_of_the_brain_are_generative_re,NeurIPS (Neural Information Processing Systems),2024,https://github.com/czlwang/BrainBits,TRUE,TRUE,GitHub,
spatio-angular_convolutions_for_super-resolution_i,NeurIPS (Neural Information Processing Systems),2023,https://github.com/m-lyon/dmri-pcconv,TRUE,TRUE,GitHub,
comir:_contrastive_multimodal_image_representation,NeurIPS (Neural Information Processing Systems),2020,https://github.com/MIDA-group/CoMIR,TRUE,TRUE,GitHub,
shared_space_transfer_learning_for_analyzing_multi,NeurIPS (Neural Information Processing Systems),2020,N/A,FALSE,FALSE,N/A,
trajectory_flow_matching_with_applications_to_clin,NeurIPS (Neural Information Processing Systems),2024,https://github.com/nZhangx/TrajectoryFlowMatching,TRUE,TRUE,GitHub,
agentpoison:_red-teaming_llm_agents_via_poisoning_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/AI-secure/AgentPoison,FALSE,TRUE,GitHub,
on_image_segmentation_with_noisy_labels:_character,NeurIPS (Neural Information Processing Systems),2022,https://github.com/marcus-nordstrom/optimal-solutions-to-accuracy-and-dice,FALSE,TRUE,GitHub,
estimating_epistemic_and_aleatoric_uncertainty_wit,NeurIPS (Neural Information Processing Systems),2024,https://github.com/matthewachan/hyperdm,TRUE,TRUE,GitHub,
bypassing_spike_sorting:_density-based_decoding_us,NeurIPS (Neural Information Processing Systems),2023,https://github.com/yzhang511/density_decoding,TRUE,TRUE,GitHub,
on_the_scalability_of_gnns_for_molecular_graphs,NeurIPS (Neural Information Processing Systems),2024,https://github.com/datamol-io/graphium,TRUE,TRUE,GitHub,
motif-based_graph_self-supervised_learning_for_mol,NeurIPS (Neural Information Processing Systems),2021,https://github.com/zaixizhang/MGSSL,TRUE,TRUE,GitHub,
llava-med:_training_a_large_language-and-vision_as,NeurIPS (Neural Information Processing Systems),2023,https://aka.ms/llava-med,TRUE,TRUE,GitHub,
olives_dataset:_ophthalmic_labels_for_investigatin,NeurIPS (Neural Information Processing Systems),2022,https://github.com/olivesgatech/OLIVES_Dataset,FALSE,TRUE,GitHub,
interpretable_and_personalized_apprenticeship_sche,NeurIPS (Neural Information Processing Systems),2020,https://github.com/CORE-Robotics-Lab/Personalized_Neural_Trees,TRUE,TRUE,GitHub,
msagpt:_neural_prompting_protein_structure_predict,NeurIPS (Neural Information Processing Systems),2024,https://github.com/THUDM/MSAGPT,TRUE,TRUE,GitHub,
muscles_in_time:_learning_to_understand_human_moti,NeurIPS (Neural Information Processing Systems),2024,https://github.com/simplexsigil/MusclesInTime,FALSE,TRUE,GitHub,
a_teacher-teacher_framework_for_clinical_language_,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
proteingym:_large-scale_benchmarks_for_protein_fit,NeurIPS (Neural Information Processing Systems),2023,https://github.com/OATML-Markslab/ProteinGym,TRUE,TRUE,GitHub,
a_new_inference_approach_for_training_shallow_and_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/gmahuas/2stepGLM,TRUE,TRUE,GitHub,
draco:_a_denoising-reconstruction_autoencoder_for_,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
convolution_monge_mapping_normalization_for_learni,NeurIPS (Neural Information Processing Systems),2023,https://github.com/PythonOT/convolutional-monge-mapping-normalization,FALSE,TRUE,GitHub,
towards_robust_and_generalizable_representations_o,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ankitvishnu23/CEED,TRUE,TRUE,GitHub,
model_inversion_networks_for_model-based_optimizat,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
multi-scale_representation_learning_on_proteins,NeurIPS (Neural Information Processing Systems),2021,https://github.com/vsomnath/holoprot,FALSE,TRUE,GitHub,
multiply_robust_federated_estimation_of_targeted_a,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
property-aware_relation_networks_for_few-shot_mole,NeurIPS (Neural Information Processing Systems),2021,https://github.com/tata1661/PAR-NeurIPS21,TRUE,TRUE,GitHub,
actsort:_an_active-learning_accelerated_cell_sorti,NeurIPS (Neural Information Processing Systems),2024,https://github.com/schnitzer-lab/ActSort-public,TRUE,TRUE,GitHub,
mri_banding_removal_via_adversarial_training,NeurIPS (Neural Information Processing Systems),2020,https://github.com/facebookresearch/fastMRI/tree/main/banding_removal,FALSE,TRUE,GitHub,
lvm-med:_learning_large-scale_self-supervised_visi,NeurIPS (Neural Information Processing Systems),2023,https://github.com/duyhominhnguyen/LVM-Med,TRUE,TRUE,GitHub,
online_neural_sequence_detection_with_hierarchical,NeurIPS (Neural Information Processing Systems),2022,https://github.com/WeihanLikk/Hierarchical-Dirichlet-Point-Process,TRUE,TRUE,GitHub,
learning_low-rank_feature_for_thorax_disease_class,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Statistical-Deep-Learning/LRFL,FALSE,TRUE,GitHub,
explainable_brain_age_prediction_using_covariance_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/sihags/VNN_Brain_Age,TRUE,TRUE,GitHub,
hybrid_generative_ai_for_de_novo_design_of_co-crys,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ai-chem/GEMCODE,TRUE,TRUE,GitHub,
bioscan-5m:_a_multimodal_dataset_for_insect_biodiv,NeurIPS (Neural Information Processing Systems),2024,https://github.com/bioscan-ml/BIOSCAN-5M,TRUE,TRUE,GitHub,
learning_adaptive_tensorial_density_fields_for_cle,NeurIPS (Neural Information Processing Systems),2023,https://github.com/yuanhaowang1213/adaptivetensordf,TRUE,TRUE,GitHub,
semi-supervised_knowledge_transfer_across_multi-om,NeurIPS (Neural Information Processing Systems),2024,https://github.com/zfkarl/DANCE,TRUE,TRUE,GitHub,
exploring_forensic_dental_identification_with_deep,NeurIPS (Neural Information Processing Systems),2021,https://github.com/liangyuandg/FoID,TRUE,TRUE,GitHub,
fabind:_fast_and_accurate_protein-ligand_binding,NeurIPS (Neural Information Processing Systems),2023,https://github.com/QizhiPei/FABind,TRUE,TRUE,GitHub,
hybrid_neural_autoencoders_for_stimulus_encoding_i,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
multimodal_clinical_benchmark_for_emergency_care_(,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
"contrast,_attend_and_diffuse_to_decode_high-resolu",NeurIPS (Neural Information Processing Systems),2023,https://github.com/soinx0629/vis_dec_neurips/,FALSE,TRUE,GitHub,
diffusion_curvature_for_estimating_local_curvature,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
"towards_a_""universal_translator""_for_neural_dynami",NeurIPS (Neural Information Processing Systems),2024,https://github.com/colehurwitz/IBL_MtM_model,FALSE,TRUE,GitHub,
medsat:_a_public_health_dataset_for_england_featur,NeurIPS (Neural Information Processing Systems),2023,https://github.com/sanja7s/MedSat,TRUE,TRUE,GitHub,
surdis:_a_surface_discontinuity_dataset_for_wearab,NeurIPS (Neural Information Processing Systems),2022,https://github.com/kuanyewleong/surdis,TRUE,TRUE,GitHub,
tensornet:_cartesian_tensor_representations_for_ef,NeurIPS (Neural Information Processing Systems),2023,https://github.com/torchmd/torchmd-net,TRUE,TRUE,GitHub,
probabilistic_decomposed_linear_dynamical_systems_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/siplab-gt/probabilistic-decomposed-linear-dynamical-systems,TRUE,TRUE,GitHub,
scaling_laws_for_language_encoding_models_in_fmri,NeurIPS (Neural Information Processing Systems),2023,https://github.com/HuthLab/encoding-model-scaling-laws,TRUE,TRUE,GitHub,
moma:_multi-object_multi-actor_activity_parsing,NeurIPS (Neural Information Processing Systems),2021,N/A,FALSE,FALSE,N/A,
a_robust_functional_em_algorithm_for_incomplete_pa,NeurIPS (Neural Information Processing Systems),2020,https://github.com/onenoc/missing-panel-count,FALSE,TRUE,GitHub,
finer_metagenomic_reconstruction_via_biodiversity_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/dkoslicki/MinimizeBiologicalDiversity,FALSE,TRUE,GitHub,
differentiable_sorting_for_censored_time-to-event_,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
diffusion_twigs_with_loop_guidance_for_conditional,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Aalto-QuML/Diffusion_twigs,FALSE,TRUE,GitHub,
conformal_frequency_estimation_with_sketched_data,NeurIPS (Neural Information Processing Systems),2022,https://github.com/msesia/conformalized-sketching,TRUE,TRUE,GitHub,
molecule_generation_by_principal_subgraph_mining_a,NeurIPS (Neural Information Processing Systems),2022,https://github.com/THUNLP-MT/PS-VAE,FALSE,TRUE,GitHub,
leveraging_tumor_heterogeneity:_heterogeneous_grap,NeurIPS (Neural Information Processing Systems),2024,https://github.com/wjx-error/ProtoSurv,FALSE,TRUE,GitHub,
medsafetybench:_evaluating_and_improving_the_medic,NeurIPS (Neural Information Processing Systems),2024,https://github.com/AI4LIFE-GROUP/med-safety-bench,TRUE,TRUE,GitHub,
active_learning_of_neural_population_dynamics_usin,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
causal_fairness_for_outcome_control,NeurIPS (Neural Information Processing Systems),2023,https://github.com/dplecko/outcome-control,FALSE,TRUE,GitHub,
free_lunch_in_pathology_foundation_model:_task-spe,NeurIPS (Neural Information Processing Systems),2024,https://github.com/HKU-MedAI/CATE,FALSE,TRUE,GitHub,
mutaplm:_protein_language_modeling_for_mutation_ex,NeurIPS (Neural Information Processing Systems),2024,https://github.com/PharMolix/MutaPLM,TRUE,TRUE,GitHub,
learning_elastic_costs_to_shape_monge_displacement,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
designing_cell-type-specific_promoter_sequences_us,NeurIPS (Neural Information Processing Systems),2024,https://github.com/young-geng/promoter_design,TRUE,TRUE,GitHub,
pessimistic_backward_policy_for_gflownets,NeurIPS (Neural Information Processing Systems),2024,https://github.com/hsjang0/Pessimistic-Backward-Policy-for-GFlowNets,FALSE,TRUE,GitHub,
s-molsearch:_3d_semi-supervised_contrastive_learni,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ZhouGengmo/S-MolSearch,FALSE,TRUE,GitHub,
learning_to_group_auxiliary_datasets_for_molecule,NeurIPS (Neural Information Processing Systems),2023,https://github.com/Graph-and-Geometric-Learning/MolGroup,TRUE,TRUE,GitHub,
probabilistic_entity_representation_model_for_reas,NeurIPS (Neural Information Processing Systems),2021,https://github.com/Akirato/PERM-GaussianKG,TRUE,TRUE,GitHub,
online_adaptation_to_label_distribution_shift,NeurIPS (Neural Information Processing Systems),2021,https://github.com/wrh14/online_adaptation_to_label_distribution_shift,FALSE,TRUE,GitHub,
end-to-end_causal_effect_estimation_from_unstructu,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
"deltadock:_a_unified_framework_for_accurate,_effic",NeurIPS (Neural Information Processing Systems),2024,https://github.com/jiaxianyan/DeltaDock,FALSE,TRUE,GitHub,
g2d:_from_global_to_dense_radiography_representati,NeurIPS (Neural Information Processing Systems),2024,https://github.com/cheliu-computation/G2D-NeurIPS24/tree/main,TRUE,TRUE,GitHub,
wild-time:_a_benchmark_of_in-the-wild_distribution,NeurIPS (Neural Information Processing Systems),2022,https://github.com/huaxiuyao/wild-time,FALSE,TRUE,GitHub,
the_rashomon_importance_distribution:_getting_rid_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/jdonnelly36/Rashomon_Importance_Distribution,TRUE,TRUE,GitHub,
dreamcatcher:_a_wearer-aware_multi-modal_sleep_eve,NeurIPS (Neural Information Processing Systems),2024,https://github.com/thuhci/DreamCatcher,FALSE,TRUE,GitHub,
rethinking_semi-supervised_medical_image_segmentat,NeurIPS (Neural Information Processing Systems),2023,https://github.com/charlesyou999648/ARCO,TRUE,TRUE,GitHub,
x-cal:_explicit_calibration_for_survival_analysis,NeurIPS (Neural Information Processing Systems),2020,https://github.com/rajesh-lab/X-CAL,TRUE,TRUE,GitHub,
fouriernets_enable_the_design_of_highly_non-local_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/TuragaLab/snapshotscope,TRUE,TRUE,GitHub,
across-animal_odor_decoding_by_probabilistic_manif,NeurIPS (Neural Information Processing Systems),2021,https://github.com/pedroherrerovidal/amLDS,FALSE,TRUE,GitHub,
physgnn:_a_physics--driven_graph_neural_network_ba,NeurIPS (Neural Information Processing Systems),2022,https://github.com/YasminSalehi/PhysGNN,FALSE,TRUE,GitHub,
hnpe:_leveraging_global_parameters_for_neural_post,NeurIPS (Neural Information Processing Systems),2021,https://github.com/plcrodrigues/HNPE,TRUE,TRUE,GitHub,
accurate_point_cloud_registration_with_robust_opti,NeurIPS (Neural Information Processing Systems),2021,https://github.com/uncbiag/robot,TRUE,TRUE,GitHub,
learning_repeatable_speech_embeddings_using_an_int,NeurIPS (Neural Information Processing Systems),2023,https://github.com/vigor-jzhang/icc-regularizer,TRUE,TRUE,GitHub,
